
> gaming-ui-demo@0.1.0 dev
> next dev

▲ Next.js 16.2.10 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://10.214.131.208:3000
- Environments: .env.local
✓ Ready in 920ms

○ Compiling / ...
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8219:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8214:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8214:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8214:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8214:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8219:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8214:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8214:17)
    at recursivelyTraverseMutationEffects (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8205:106)
    at commitMutationEffectsOnFiber (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:8403:17) (file://C:/Users/Hamza Razzaq/Documents/test/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js:2091:71)
 GET / 200 in 191ms (next.js: 18ms, application-code: 173ms)
 GET /api/support-settings 200 in 56ms (next.js: 28ms, application-code: 28ms)
 GET /api/auth/me 200 in 69ms (next.js: 14ms, application-code: 54ms)
 GET /api/admin/deposits 403 in 244ms (next.js: 234ms, application-code: 10ms)
 GET /api/admin/withdrawals 403 in 223ms (next.js: 209ms, application-code: 14ms)
 GET /api/support-settings 200 in 17ms (next.js: 5ms, application-code: 13ms)
 GET /admin 200 in 832ms (next.js: 706ms, application-code: 127ms)
 GET /api/admin/ensure-seed 200 in 59ms (next.js: 37ms, application-code: 22ms)
 GET /api/admin/deposits 403 in 20ms (next.js: 7ms, application-code: 13ms)
 GET /api/admin/withdrawals 403 in 29ms (next.js: 8ms, application-code: 21ms)
 GET /api/support-settings 200 in 30ms (next.js: 17ms, application-code: 12ms)
 GET /api/admin/users 403 in 358ms (next.js: 345ms, application-code: 13ms)
 GET /admin/login 200 in 90ms (next.js: 24ms, application-code: 66ms)
 GET /api/admin/ensure-seed 200 in 17ms (next.js: 5ms, application-code: 13ms)
 GET /api/admin/ensure-seed 200 in 19ms (next.js: 5ms, application-code: 14ms)
 GET /api/admin/overview 403 in 367ms (next.js: 350ms, application-code: 17ms)
 POST /api/auth/login 200 in 128ms (next.js: 5ms, application-code: 123ms)
 GET /admin 200 in 36ms (next.js: 7ms, application-code: 30ms)
 GET /api/admin/ensure-seed 200 in 26ms (next.js: 8ms, application-code: 18ms)
 GET /api/admin/users 200 in 51ms (next.js: 6ms, application-code: 45ms)
 GET /api/admin/ensure-seed 200 in 33ms (next.js: 15ms, application-code: 18ms)
 GET /api/admin/withdrawals 200 in 51ms (next.js: 8ms, application-code: 42ms)
 GET /api/admin/deposits 200 in 78ms (next.js: 17ms, application-code: 61ms)
 GET /api/admin/users 200 in 50ms (next.js: 6ms, application-code: 44ms)
 GET /api/admin/withdrawals 200 in 41ms (next.js: 7ms, application-code: 34ms)
 GET /api/admin/deposits 200 in 61ms (next.js: 17ms, application-code: 44ms)
 GET /api/admin/overview 200 in 53ms (next.js: 5ms, application-code: 48ms)
 GET /api/admin/support-settings 200 in 348ms (next.js: 326ms, application-code: 22ms)
 PATCH /api/admin/support-settings 200 in 54ms (next.js: 5ms, application-code: 49ms)
 GET / 200 in 122ms (next.js: 8ms, application-code: 114ms)
 GET /api/support-settings 200 in 33ms (next.js: 17ms, application-code: 16ms)
 GET /api/auth/me 200 in 37ms (next.js: 6ms, application-code: 31ms)
 PATCH /api/admin/support-settings 200 in 60ms (next.js: 10ms, application-code: 50ms)
 PATCH /api/admin/support-settings 200 in 52ms (next.js: 10ms, application-code: 43ms)
 GET / 200 in 130ms (next.js: 12ms, application-code: 118ms)
 GET /api/auth/me 200 in 25ms (next.js: 6ms, application-code: 20ms)
 GET /api/support-settings 200 in 17ms (next.js: 6ms, application-code: 11ms)
 PATCH /api/admin/support-settings 200 in 45ms (next.js: 8ms, application-code: 38ms)
 PATCH /api/admin/support-settings 200 in 31ms (next.js: 4ms, application-code: 27ms)
✓ Compiled in 333ms
 GET /wallet 200 in 1141ms (next.js: 393ms, application-code: 748ms)
 GET / 200 in 697ms (next.js: 184ms, application-code: 513ms)
 GET /login 200 in 696ms (next.js: 317ms, application-code: 380ms)
 GET /admin 200 in 472ms (next.js: 248ms, application-code: 224ms)
 GET /wallet 200 in 83ms (next.js: 27ms, application-code: 57ms)
 GET /api/wallet 200 in 165ms (next.js: 87ms, application-code: 78ms)
 GET /api/wallet/stats 200 in 177ms (next.js: 139ms, application-code: 38ms)
 GET /api/wallet 200 in 28ms (next.js: 5ms, application-code: 24ms)
 GET /api/wallet/stats 200 in 23ms (next.js: 3ms, application-code: 20ms)
 GET /deposit 200 in 176ms (next.js: 116ms, application-code: 60ms)
 GET /api/support-settings 200 in 113ms (next.js: 95ms, application-code: 18ms)
 GET /api/wallet 200 in 117ms (next.js: 64ms, application-code: 53ms)
 GET /api/transactions?type=deposit&page=1 200 in 122ms (next.js: 53ms, application-code: 68ms)
 GET /api/support-settings 200 in 47ms (next.js: 7ms, application-code: 40ms)
 GET /api/wallet 200 in 50ms (next.js: 19ms, application-code: 32ms)
 GET /api/transactions?type=deposit&page=1 200 in 59ms (next.js: 29ms, application-code: 30ms)
✓ Compiled in 310ms
 GET / 200 in 545ms (next.js: 319ms, application-code: 226ms)
 GET /deposit 200 in 550ms (next.js: 156ms, application-code: 394ms)
 GET /admin 200 in 549ms (next.js: 494ms, application-code: 55ms)
 POST /api/deposit 200 in 134ms (next.js: 86ms, application-code: 48ms)
✓ Compiled in 348ms
 GET /deposit 200 in 517ms (next.js: 106ms, application-code: 411ms)
 GET / 200 in 354ms (next.js: 286ms, application-code: 68ms)
 GET /admin 200 in 363ms (next.js: 103ms, application-code: 260ms)
 GET /deposit?_rsc=BnX4GvlkTdJnv3Hq 200 in 203ms (next.js: 10ms, application-code: 194ms)
 GET /api/transactions?type=deposit&page=1 200 in 217ms (next.js: 64ms, application-code: 152ms)
 GET /api/support-settings 200 in 143ms (next.js: 106ms, application-code: 37ms)
 GET /api/wallet 200 in 147ms (next.js: 50ms, application-code: 97ms)
 GET /api/support-settings 200 in 19ms (next.js: 6ms, application-code: 13ms)
 GET /api/deposit 200 in 76ms (next.js: 56ms, application-code: 20ms)
 GET / 200 in 142ms (next.js: 6ms, application-code: 136ms)
 GET /api/auth/me 401 in 48ms (next.js: 37ms, application-code: 11ms)
 GET / 200 in 126ms (next.js: 15ms, application-code: 111ms)
 GET /api/support-settings 200 in 26ms (next.js: 14ms, application-code: 12ms)
 GET /api/auth/me 200 in 29ms (next.js: 4ms, application-code: 25ms)
 GET /crash?deposit=check 200 in 204ms (next.js: 138ms, application-code: 66ms)
 GET /api/wallet 200 in 32ms (next.js: 9ms, application-code: 24ms)
 GET /api/game/history 200 in 74ms (next.js: 48ms, application-code: 26ms)
 GET /api/wallet 200 in 41ms (next.js: 18ms, application-code: 23ms)
 GET /api/game/history 200 in 25ms (next.js: 7ms, application-code: 18ms)
